Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,Away_P1,Away_P2,Away_P3,Away_P4,Away_P5,Away_P6,Away_P7,Away_P8,Away_P9,Away_P10,Home_P1,Home_P2,Home_P3,Home_P4,Home_P5,Home_P6,Home_P7,Home_P8,Home_P9,Home_P10,Diff_P1,Diff_P2,Diff_P3,Diff_P4,Diff_P5,Diff_P6,Diff_P7,Diff_P8,Diff_P9,Diff_P10
Fri Apr 9 2021,7:30p,Memphis Grizzlies,,New York Knicks,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,1.4,1.37,1.19,0.77,1.18,0.82,0.81,1.49,-0.72,0.22
Fri Apr 9 2021,8:00p,Toronto Raptors,,Cleveland Cavaliers,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,3.57,3.11,1.94,1.9,1.52,2.17,2.04,1.72,4.31,0.62
Fri Apr 9 2021,8:00p,Philadelphia 76ers,,New Orleans Pelicans,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,0.52,0.89,0.89,-0.03,-0.4,-0.67,0.64,0.18,-1.13,1.04
Fri Apr 9 2021,9:00p,San Antonio Spurs,,Denver Nuggets,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-4.49,-1.05,-0.94,-0.98,-0.03,-0.13,-0.18,-0.39,1.19,1.75
Fri Apr 9 2021,9:00p,Charlotte Hornets,,Milwaukee Bucks,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-8.19,-1.73,-2.11,-3.15,-3.35,-3.28,-0.01,-0.58,-0.79,-1.06
Fri Apr 9 2021,10:00p,Washington Wizards,,Golden State Warriors,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-4.96,-0.99,0,0.06,-0.21,0.1,-1.3,-1.58,-0.45,0.33
Fri Apr 9 2021,10:00p,Houston Rockets,,Los Angeles Clippers,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,-1.57,-1.17,-1.58,-1.09,-1.13,-1.2,-1.01,-0.99,-1.09,-2.74
Sat Apr 10 2021,8:30p,Los Angeles Lakers,,Brooklyn Nets,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,1.58,-4.96,-1.13,-0.94,2.49,2.94,2.54,1.04,1.02,0.07
Sat Apr 10 2021,9:00p,Philadelphia 76ers,,Oklahoma City Thunder,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,2.44,1.89,2.15,1.07,0.33,0.85,1.17,1.62,0.8,1.62
Sat Apr 10 2021,9:00p,Sacramento Kings,,Utah Jazz,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-2.64,-1.44,-2.23,-1.29,-1.39,-1.39,-1.64,-0.69,0.46,0.83
Sat Apr 10 2021,10:00p,Houston Rockets,,Golden State Warriors,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-4.47,-1.3,-0.88,-0.49,-0.5,-0.6,0.11,0.22,0.59,-1.18
Sat Apr 10 2021,10:00p,Washington Wizards,,Phoenix Suns,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-1.46,-0.78,-0.98,0.23,-0.05,1.19,-1.17,-1.54,-1.78,-2.91
Sat Apr 10 2021,10:00p,Detroit Pistons,,Portland Trail Blazers,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,-0.68,-1.97,-2.07,-1.17,0.16,0.49,-0.17,-0.33,-0.53,-1.11
Sun Apr 11 2021,1:00p,Atlanta Hawks,,Charlotte Hornets,,,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,0.31,-0.08,0.6,1.83,1.52,1.7,1.73,0.77,0.22,-0.57
Sun Apr 11 2021,3:00p,Boston Celtics,,Denver Nuggets,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-2.21,1.03,0.75,0,1.51,-0.03,-0.49,-0.97,0.47,0.6
Sun Apr 11 2021,7:00p,New Orleans Pelicans,,Cleveland Cavaliers,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,1.65,2.01,1.54,1.18,0.94,1.77,0.57,0.66,2.78,0.76
Sun Apr 11 2021,7:00p,Milwaukee Bucks,,Orlando Magic,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,7.73,2.56,2.11,2.36,2.85,2.42,-0.53,1.12,1.23,1.55
Sun Apr 11 2021,7:30p,Toronto Raptors,,New York Knicks,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,4.21,2.28,1.91,1.89,1.74,1.51,1.16,1.43,1.77,-0.11
Sun Apr 11 2021,8:00p,San Antonio Spurs,,Dallas Mavericks,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-4.69,-2.29,-0.88,-0.87,-1.26,-0.65,-0.74,-1.52,-1.46,-0.04
Sun Apr 11 2021,8:00p,Indiana Pacers,,Memphis Grizzlies,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,-1.02,-0.93,-0.17,-0.09,-0.11,0.33,0.14,-0.37,1.21,-0.47
Sun Apr 11 2021,8:00p,Chicago Bulls,,Minnesota Timberwolves,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,-1.95,-1.91,-1.33,-1,-0.72,-0.64,-0.33,0.63,-0.56,3.75
Sun Apr 11 2021,10:00p,Detroit Pistons,,Los Angeles Clippers,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,-2.64,-2.28,-1.97,-1.5,-2.54,-2.1,-2.47,-2.6,-1.58,-1.17
Sun Apr 11 2021,10:00p,Miami Heat,,Portland Trail Blazers,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,0.69,0.72,0.37,0,1.21,1.17,0.76,0.7,-0.09,0.86
Mon Apr 12 2021,7:30p,Los Angeles Lakers,,New York Knicks,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,8.58,1.6,2.24,2.31,2.61,2.49,2.05,0.92,1.02,1.79
Mon Apr 12 2021,8:00p,Brooklyn Nets,,Minnesota Timberwolves,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,5.56,5.37,2.13,2.28,-0.92,-1.31,-1.01,-0.33,-0.06,4.47
Mon Apr 12 2021,8:00p,San Antonio Spurs,,Orlando Magic,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,-0.98,-0.12,-0.4,-0.04,-0.23,-0.04,0.16,1.13,1.42,1.68
Mon Apr 12 2021,8:30p,Philadelphia 76ers,,Dallas Mavericks,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-2.47,-0.24,1.05,-0.13,-0.75,-0.45,-0.47,-1.08,-2.63,-1.04
Mon Apr 12 2021,9:00p,Chicago Bulls,,Memphis Grizzlies,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,-1.91,-2.09,-1.28,-0.8,-0.86,-0.6,-0.62,-0.65,0.22,0.78
Mon Apr 12 2021,9:00p,Sacramento Kings,,New Orleans Pelicans,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,-1.86,-0.69,-1.79,-1.49,-1.19,-1.09,0.11,0.13,0.58,1.77
Mon Apr 12 2021,9:00p,Washington Wizards,,Utah Jazz,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-1.03,-1.05,-0.58,0.16,-0.04,-0.19,-2.57,-1.97,-1.36,-1.13
Mon Apr 12 2021,10:00p,Denver Nuggets,,Golden State Warriors,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-1.92,-0.8,0.04,0.31,-1.25,-0.75,0.07,-0.3,-0.36,0.81
Mon Apr 12 2021,10:00p,Houston Rockets,,Phoenix Suns,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-0.97,-1.09,-1.86,-0.32,-0.34,0.49,0.24,0.26,-0.74,-4.42
Tue Apr 13 2021,7:30p,Los Angeles Clippers,,Indiana Pacers,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,3.72,1.3,1.05,0.99,1.09,0.57,0.34,0.89,0.64,1.32
Tue Apr 13 2021,7:30p,Atlanta Hawks,,Toronto Raptors,,,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-2.79,-1.39,-0.44,-0.41,-0.24,-0.39,-0.07,-1.14,-2.25,0.42
Tue Apr 13 2021,8:00p,Los Angeles Lakers,,Charlotte Hornets,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,7.47,0.63,1.37,2.66,2.63,3.07,2.69,1.4,1.72,0.91
Tue Apr 13 2021,9:00p,Oklahoma City Thunder,,Utah Jazz,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-2.7,-1.75,-1.7,-0.9,-0.93,-1.82,-2.28,-2.26,-2.05,-1.52
Tue Apr 13 2021,10:00p,Miami Heat,,Phoenix Suns,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-0.67,0.49,0.19,0.44,-0.7,0.27,-0.29,-0.32,-0.79,-0.88
Tue Apr 13 2021,10:00p,Boston Celtics,,Portland Trail Blazers,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,0.73,0.67,-0.01,0.04,2.33,1.21,0.76,-0.21,-0.52,-0.09
Wed Apr 14 2021,7:00p,Cleveland Cavaliers,,Charlotte Hornets,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,-0.47,-1.8,-0.9,0.34,0.24,-0.08,-0.24,0.19,-1.84,-1.61
Wed Apr 14 2021,7:00p,Brooklyn Nets,,Philadelphia 76ers,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,4.19,4.49,0.97,2.11,-0.64,-0.89,-0.82,-0.67,0.89,0.65
Wed Apr 14 2021,7:30p,San Antonio Spurs,,Toronto Raptors,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-3.62,-2.26,-1.44,-1.49,-1.49,-1.27,-1.1,-1.32,-1.49,2.18
Wed Apr 14 2021,8:00p,Orlando Magic,,Chicago Bulls,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,2.08,0.86,0.96,0.47,0.16,0.06,-0.29,-1.86,-0.64,-0.61
Wed Apr 14 2021,8:00p,Los Angeles Clippers,,Detroit Pistons,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,2.64,2.28,1.97,1.5,2.54,2.1,2.47,2.6,1.58,1.17
Wed Apr 14 2021,8:00p,Milwaukee Bucks,,Minnesota Timberwolves,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,7.86,1.51,1.74,1.83,2.29,1.84,-1.15,-0.11,0.03,4.69
Wed Apr 14 2021,8:00p,New York Knicks,,New Orleans Pelicans,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,-2.29,-1.18,-1.51,-1.17,-1.16,-1.11,0.31,-0.37,-0.24,-0.03
Wed Apr 14 2021,9:00p,Indiana Pacers,,Houston Rockets,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,-2.15,-0.13,0.53,0.1,0.04,0.63,0.67,0.1,0.45,1.42
Wed Apr 14 2021,9:00p,Golden State Warriors,,Oklahoma City Thunder,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,6.63,1.69,1.12,1,1.1,1.53,1.01,1.87,1.14,0.06
Wed Apr 14 2021,9:30p,Dallas Mavericks,,Memphis Grizzlies,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,3.88,0.94,0.16,0.5,0.33,0.07,-0.01,0.14,2.46,1.89
Wed Apr 14 2021,10:00p,Miami Heat,,Denver Nuggets,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-2.25,1.08,1.13,-0.04,0.39,-0.07,-0.49,-0.06,0.9,1.55
Wed Apr 14 2021,10:00p,Washington Wizards,,Sacramento Kings,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,1.61,0.39,1.65,1.45,1.35,1.2,-0.93,-1.28,-1.82,-1.96
Thu Apr 15 2021,7:30p,Milwaukee Bucks,,Atlanta Hawks,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,7.88,1.81,1.51,1.32,1.83,1.58,-1.72,-0.19,0.57,1.63
Thu Apr 15 2021,8:00p,Golden State Warriors,,Cleveland Cavaliers,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,6.36,2.7,1.4,1.08,1.31,1.78,1.05,1.09,1.99,0.24
Thu Apr 15 2021,10:00p,Boston Celtics,,Los Angeles Lakers,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-5.71,0.5,-0.08,-0.93,-0.82,-2.15,-2.3,-1.39,-1.46,-0.87
Thu Apr 15 2021,10:00p,Sacramento Kings,,Phoenix Suns,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-3.07,-1.17,-2.63,-1.22,-1.4,-0.01,-0.24,-0.26,0.04,-0.95
Fri Apr 16 2021,3:00p,Indiana Pacers,,Utah Jazz,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-2.69,-1.49,-0.93,-0.29,-0.29,-0.26,-0.49,-0.07,0.13,-1.22
Fri Apr 16 2021,7:00p,Oklahoma City Thunder,,Detroit Pistons,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,-1.09,0.72,0.15,-0.1,0.81,-0.03,0.34,-0.48,-1.24,-0.45
Fri Apr 16 2021,7:00p,Los Angeles Clippers,,Philadelphia 76ers,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,1.29,-0.33,-0.33,0.53,1.4,1.28,0.96,1.46,2.02,0
Fri Apr 16 2021,7:00p,New Orleans Pelicans,,Washington Wizards,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,0.25,0.3,0.14,0.04,-0.16,-0.11,0.82,1.15,1.24,0.19
Fri Apr 16 2021,7:30p,Charlotte Hornets,,Brooklyn Nets,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,-5.89,-5.59,-2.5,-3.6,-0.14,-0.13,-0.15,-0.36,-0.7,-0.84
Fri Apr 16 2021,7:30p,Orlando Magic,,Toronto Raptors,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-2.64,-2.14,-1.04,-1.45,-1.26,-1.23,-1.26,-2.45,-2.91,0.5
Fri Apr 16 2021,8:00p,Memphis Grizzlies,,Chicago Bulls,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,1.91,2.09,1.28,0.8,0.86,0.6,0.62,0.65,-0.22,-0.78
Fri Apr 16 2021,8:00p,Denver Nuggets,,Houston Rockets,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,2.55,0.5,0.92,0.8,-0.75,-0.15,-0.04,-0.52,-0.95,1.99
Fri Apr 16 2021,8:00p,Miami Heat,,Minnesota Timberwolves,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,1.39,0.96,1.3,0.37,-0.37,-0.56,-0.77,0.23,-0.07,4.62
Fri Apr 16 2021,8:30p,Portland Trail Blazers,,San Antonio Spurs,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,1.55,1.41,1.7,0.94,-0.79,-1.11,-1.07,-0.37,-0.2,-1.06
Fri Apr 16 2021,9:30p,New York Knicks,,Dallas Mavericks,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-5.28,-2.31,-1.35,-1.27,-1.51,-0.89,-0.8,-1.63,-1.74,-2.11
Sat Apr 17 2021,4:30p,Utah Jazz,,Los Angeles Lakers,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-5.51,0.33,-0.29,-1.34,-1.25,-1.08,-0.61,0.27,-0.66,-0.82
Sat Apr 17 2021,8:00p,Cleveland Cavaliers,,Chicago Bulls,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,1.15,-0.11,0.06,0.02,-0.1,-0.88,-1.07,-1.13,-2.04,-1.73
Sat Apr 17 2021,8:00p,Detroit Pistons,,Washington Wizards,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,-0.58,-1.42,-1.27,-0.96,-1.7,-1.6,-0.05,0.19,0.55,0.06
Sat Apr 17 2021,8:30p,Golden State Warriors,,Boston Celtics,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,4.13,-0.23,-0.79,-0.31,-0.26,0.78,0.42,1.27,-0.11,-1.41
Sat Apr 17 2021,9:00p,Memphis Grizzlies,,Milwaukee Bucks,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-7.9,-1.33,-1.79,-2.03,-2.15,-1.88,1.44,1.39,-0.81,-1.72
Sat Apr 17 2021,10:00p,San Antonio Spurs,,Phoenix Suns,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-2.91,-1.64,-1.88,-0.5,-1.12,0.21,0.02,-0.65,-0.5,-0.68
Sun Apr 18 2021,1:00p,Indiana Pacers,,Atlanta Hawks,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,-1.04,-0.45,-0.45,-0.8,-0.43,0.03,-0.14,0.83,0.97,-0.56
Sun Apr 18 2021,1:00p,New Orleans Pelicans,,New York Knicks,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,2.29,1.18,1.51,1.17,1.16,1.11,-0.31,0.37,0.24,0.03
Sun Apr 18 2021,3:30p,Brooklyn Nets,,Miami Heat,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,4.17,4.41,0.83,1.91,-0.55,-0.75,-0.24,-0.56,0.01,-0.15
Sun Apr 18 2021,7:00p,Portland Trail Blazers,,Charlotte Hornets,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,1.03,0.46,1.3,1.69,-0.52,-0.29,-0.37,0.22,0.78,0.13
Sun Apr 18 2021,7:00p,Houston Rockets,,Orlando Magic,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,0.96,0.43,-0.38,0.14,0.55,0.24,0.38,2.04,1.18,-2.06
Sun Apr 18 2021,7:00p,Oklahoma City Thunder,,Toronto Raptors,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-3.84,-2.1,-1.66,-1.82,-1.31,-1.92,-2,-2.5,-3.46,-0.44
Sun Apr 18 2021,7:30p,Sacramento Kings,,Dallas Mavericks,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-4.85,-1.82,-1.63,-1.59,-1.54,-0.87,-1,-1.13,-0.92,-0.31
Sun Apr 18 2021,10:00p,Minnesota Timberwolves,,Los Angeles Clippers,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,-2.66,-0.55,-0.83,-0.7,-1.12,-0.86,-0.77,-1.8,-1.07,-3.82
Mon Apr 19 2021,7:00p,Cleveland Cavaliers,,Detroit Pistons,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,-0.82,-0.29,-0.13,-0.18,0.6,-0.28,0.3,0.3,-2.09,-0.63
